Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate7	0.789387813593453	0.999663040323235	0.360426299093782	0.951138784282165	0.15871
candidate70	0.0365600277740361	0.437925550075954	0.528689534490262	0.999987901646542	-0.5212
candidate700	0.953402872010434	0.999663040323235	0.138937609494661	0.667045766300466	0.33115
candidate701	0.273649635936977	0.999663040323235	0.515424875074819	0.999987901646542	-0.27299
candidate704	0.994405844386385	0.999663040323235	0.00120306958041427	0.15385021366317	0.66431
candidate705	0.649069049254328	0.999663040323235	0.369880864075975	0.956855291238081	0.15156
candidate706	0.925777017231814	0.999663040323235	0.0117225487681531	0.239226828564902	0.48064
candidate707	0.993309617296739	0.999663040323235	0.0429894606748031	0.47374385663633	0.33959
candidate708	0.468733372877596	0.999663040323235	0.630512465960804	0.999987901646542	-0.092573
candidate709	0.86600924704345	0.999663040323235	0.513477125041946	0.999987901646542	0.11046
candidate71	0.0744264883078186	0.650936429485842	0.00433882670533283	0.18389950112603	-0.51653
candidate710	0.60999878869315	0.999663040323235	0.78062060991413	0.999987901646542	-0.086742
candidate711	0.989723417653013	0.999663040323235	0.0908895742779601	0.54798723358806	0.31611
candidate712	0.783112432570026	0.999663040323235	0.418825103670534	0.990512298707379	0.17468
candidate714	0.586828157276723	0.999663040323235	0.711768399202335	0.999987901646542	0.0029724
candidate715	0.844875512940203	0.999663040323235	0.169128864117164	0.703276964017904	0.098972
candidate717	0.832048644577519	0.999663040323235	0.529121968634711	0.999987901646542	0.037792
candidate718	0.662889442446807	0.999663040323235	0.629884987851566	0.999987901646542	-0.10201
candidate719	0.573927816376912	0.999663040323235	0.492716689875072	0.999987901646542	0.052491
candidate72	0.920957144452023	0.999663040323235	0.272190803529738	0.836452612020242	0.14353
candidate720	0.471270550390346	0.999663040323235	0.670432042522602	0.999987901646542	0.029817
candidate721	0.994051545397012	0.999663040323235	0.0131321447517814	0.249510750283846	0.36457
candidate722	0.421474569015143	0.999663040323235	0.250331063256804	0.80662231493859	-0.031308
candidate723	0.970988949267528	0.999663040323235	0.203067117627501	0.745565355290273	0.19194
candidate725	0.762395539895012	0.999663040323235	0.401811164815669	0.972519738930715	0.10207
candidate726	0.139970923370636	0.845543194990819	0.485869305348141	0.999987901646542	-0.50539
candidate727	0.966922819893241	0.999663040323235	0.111960334417283	0.582315066108536	0.29567
candidate728	0.985685061990409	0.999663040323235	0.141948796171951	0.668493903339699	0.25506
candidate729	0.22083243336361	0.986397344707331	0.438696481572698	0.999987901646542	-0.17032
candidate73	0.734264453183875	0.999663040323235	0.335909160843616	0.920825610073792	-0.060197
candidate731	0.813421773646527	0.999663040323235	0.00393342778114988	0.18389950112603	0.6855
candidate732	0.0992349736259232	0.756094857266735	0.943041215540041	0.999987901646542	-0.29587
candidate733	0.0423529095579841	0.476254146254066	0.934627368106394	0.999987901646542	-0.63417
