Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate589	0.844260924275378	0.998439206190938	0.656977999237775	0.99999213499434	-0.015182
candidate59	0.00145604835615374	0.0526443826851963	0.999831435095939	0.99999213499434	-0.75138
candidate590	0.170815044900268	0.755903087082903	0.711404806822096	0.99999213499434	-0.23316
candidate591	0.0111802741093891	0.187015494193418	0.869112888804932	0.99999213499434	-0.79443
candidate592	0.38003727041658	0.998439206190938	0.797378149263004	0.99999213499434	-0.14764
candidate593	0.280098846493433	0.886193944829127	0.840503282862427	0.99999213499434	-0.071571
candidate594	0.065789149707772	0.551909715376214	0.991678275873993	0.99999213499434	-0.50428
candidate595	0.978830917063909	0.998439206190938	0.0447781883607483	0.431791708662894	0.53122
candidate596	0.397398507213129	0.998439206190938	0.934160277411871	0.99999213499434	-0.1234
candidate597	0.174050896659954	0.755903087082903	0.968215289209768	0.99999213499434	-0.21678
candidate598	0.842839561860479	0.998439206190938	0.632576593257383	0.99999213499434	0.053102
candidate599	0.707749102185964	0.998439206190938	0.000256036670368897	0.0353330605109079	0.62923
candidate6	0.906019549306479	0.998439206190938	0.113717588665754	0.711918403618157	0.10419
candidate60	0.172208424354987	0.755903087082903	0.299126686918615	0.99999213499434	-0.23406
candidate600	0.609032518209628	0.998439206190938	0.913810881482568	0.99999213499434	-0.081937
candidate601	0.190381694865119	0.772739795446598	0.838292390634498	0.99999213499434	-0.30269
candidate602	0.168182482292271	0.755903087082903	0.823036911206	0.99999213499434	-0.098217
candidate603	0.938374848510656	0.998439206190938	0.158620457928432	0.788815250238686	0.12665
candidate604	0.523600847792428	0.998439206190938	0.544889683191522	0.99999213499434	0.0060373
candidate605	0.300543189991482	0.921371671950672	0.83784610829513	0.99999213499434	-0.22295
candidate606	0.0520648203380356	0.495513462527511	0.943117120085179	0.99999213499434	-0.45573
candidate607	0.844397515881622	0.998439206190938	0.173949967837421	0.814247252015017	0.15273
candidate608	0.306213483814335	0.925379638375574	0.95515154656521	0.99999213499434	-0.17611
candidate609	0.0664252420632447	0.551909715376214	0.965361664751655	0.99999213499434	-0.21687
candidate61	0.913582527833701	0.998439206190938	0.177010272177178	0.814247252015017	0.29025
candidate610	0.894636331845069	0.998439206190938	0.349966727076425	0.99999213499434	0.1537
candidate612	0.690702259492894	0.998439206190938	0.56240960510207	0.99999213499434	-0.011835
candidate613	0.441167921917755	0.998439206190938	0.796974694950333	0.99999213499434	-0.14164
candidate614	0.401688425820957	0.998439206190938	0.692088488316359	0.99999213499434	-0.16665
candidate615	0.724315787855852	0.998439206190938	0.0963920563773345	0.654297403308128	0.21465
candidate616	0.282472660578903	0.886193944829127	0.141418696435397	0.749324850087156	-0.0040011
candidate617	0.993306872882975	0.998439206190938	0.0804637838247368	0.616889009322982	0.35273
candidate619	0.558876289513423	0.998439206190938	0.62193864443433	0.99999213499434	-0.077634
candidate62	0.334748008064983	0.957413991978605	0.510594002141652	0.99999213499434	0.073705
candidate620	0.727770449556994	0.998439206190938	0.717001537899605	0.99999213499434	0.051868
candidate621	0.809283481086448	0.998439206190938	0.596632042136344	0.99999213499434	-0.065141
candidate622	0.246978872186806	0.868010822148043	0.886655490724173	0.99999213499434	-0.31295
candidate623	0.973680610616964	0.998439206190938	0.0667129720911829	0.535201979937087	0.35193
candidate624	0.422004359021218	0.998439206190938	0.585341045800963	0.99999213499434	0.036529
candidate625	0.632784675121406	0.998439206190938	0.201334236258561	0.860101650655813	0.18064
candidate626	0.978122629827432	0.998439206190938	0.128836850933105	0.740811892865356	0.30931
candidate627	0.348737366925308	0.977172723567361	0.0114995454070719	0.323051780779332	0.28198
candidate628	0.995749076784995	0.998439206190938	0.000200044830905603	0.0353330605109079	0.6567
candidate629	0.781530313656817	0.998439206190938	0.621662707628862	0.99999213499434	0.074086
candidate63	0.66587256270222	0.998439206190938	0.0260154355354624	0.360093535095802	0.26542
candidate630	0.454980209603749	0.998439206190938	0.771051552134622	0.99999213499434	-0.18496
candidate631	0.45828544903999	0.998439206190938	0.527711389023357	0.99999213499434	-0.12713
candidate632	0.254276827745349	0.868010822148043	0.802165272737551	0.99999213499434	-0.14199
candidate633	0.129123523327469	0.716035240580257	0.980299478368515	0.99999213499434	-0.29519
candidate634	0.806441332990077	0.998439206190938	0.0275430566362937	0.360093535095802	0.039419
candidate635	0.312606329136817	0.927734912277005	0.826514555531067	0.99999213499434	-0.15793
candidate636	0.00455526900288732	0.100580339583752	0.975409912008451	0.99999213499434	-1.0162
candidate637	0.710450066526701	0.998439206190938	0.358404457317367	0.99999213499434	0.080606
candidate639	0.89215952428251	0.998439206190938	0.59912295732109	0.99999213499434	0.11613
candidate64	0.136314906999548	0.716035240580257	0.920536126686426	0.99999213499434	-0.24217
candidate640	0.858043730700956	0.998439206190938	0.681438851722314	0.99999213499434	0.019453
candidate641	0.582532491191876	0.998439206190938	0.547560692984905	0.99999213499434	-0.14166
candidate642	0.379389082014187	0.998439206190938	0.939092207445068	0.99999213499434	-0.212
candidate643	0.217066524124686	0.798804808778844	0.246526263647854	0.919476334686592	-0.046401
candidate644	0.583555685015578	0.998439206190938	0.812921710515829	0.99999213499434	-0.019489
candidate645	0.869546317880434	0.998439206190938	0.068990146553129	0.543519754913458	0.40796
candidate646	0.862029677187013	0.998439206190938	0.176158323265252	0.814247252015017	0.2488
candidate647	0.530491273334109	0.998439206190938	0.76416994147333	0.99999213499434	0.028854
candidate648	0.885173282155362	0.998439206190938	0.516009115467717	0.99999213499434	0.047336
candidate649	0.301175919351892	0.921371671950672	0.647686363012546	0.99999213499434	-0.2464
candidate65	0.389484234209452	0.998439206190938	0.312614981496108	0.99999213499434	-0.081883
candidate650	0.412982136405215	0.998439206190938	0.869803396421432	0.99999213499434	-0.0906
candidate652	0.408134413221103	0.998439206190938	0.937861129954853	0.99999213499434	-0.17389
